MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,0,4.382026634673881,9.238927828828094,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1965,1965,1,0,1,1,0,5.1298987149230735,3,3,1,3.0,3.0,1.0,5.0,6.729824070489475,1.0,0,5.472270673671475,6.97914527506881,0,3,0,0,6.97914527506881,0.0,0,6.97914527506881,1,0,1,1,3,1,3,6,0,0,0.0,0,1965.0,2.0,2,6.246106765481563,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,156000
20,0,4.2626798770413155,9.412791300065303,0,0,1,3,3,0,2.0,6,0,0,0,1,5,6,1971,1971,0,0,7,4,1,0.0,3,3,1,4.0,3.0,3.0,5.0,6.906754778648554,1.0,0,6.18826412308259,7.3031700512368,0,4,0,0,7.3031700512368,0.0,0,7.3031700512368,0,0,2,0,3,1,3,7,0,1,3.0,0,1971.0,1.0,2,6.1903154058531475,3.0,3.0,0,5.41610040220442,0.0,0,0,180,0.0,0.0,0.0,0,0.0,2,2007,0,0,175000
190,0,4.110873864173311,9.287394001418473,0,0,0,3,3,2,2.0,7,0,0,1,2,5,4,1900,1970,0,0,2,5,1,0.0,3,2,1,3.0,2.0,1.0,4.0,6.499787040655854,1.0,0,5.673323267171493,6.86171134048073,0,3,1,2,7.4770384723196965,6.47543271670409,0,7.789454566086673,0,0,2,0,3,2,3,10,4,1,4.0,0,1970.0,1.0,2,6.255750041753367,3.0,2.0,1,4.962844630259907,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,3,0,160000
180,1,3.091042453358316,7.3310603052186325,0,0,0,3,3,0,2.0,14,0,0,4,4,4,8,1970,2002,0,0,6,6,1,0.0,3,4,1,4.0,3.0,3.0,6.0,6.246106765481563,1.0,0,4.7535901911063645,6.447305862541213,0,3,0,0,6.447305862541213,0.0,0,6.447305862541213,1,0,1,0,1,1,4,3,0,0,0.0,0,1970.0,1.0,1,5.659482215759621,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2009,0,0,86000
160,1,0.0,7.888334500738654,0,0,0,3,3,0,2.0,14,0,0,3,0,5,6,1976,1976,0,0,6,6,1,0.0,3,3,0,4.0,3.0,2.0,1.0,0.0,1.0,0,5.579729825986222,5.579729825986222,0,3,0,0,6.424869023905388,6.535241271013659,0,7.173958319756794,0,0,1,1,3,1,3,4,0,1,4.0,2,1976.0,3.0,1,5.820082930352362,3.0,3.0,0,4.955827057601261,3.2188758248682006,0,0,0,0.0,0.0,0.0,0,0.0,6,2008,0,0,115000
50,0,4.382026634673881,9.158099260130491,0,0,0,3,3,0,2.0,11,3,0,0,2,6,7,1941,1950,0,0,2,5,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.0014148779611505,3.0,165,5.476463551931511,6.693323668269949,0,3,0,2,6.8658910748834385,6.431331081933479,0,7.364547014255642,1,0,1,0,3,1,2,5,0,2,3.0,0,1941.0,1.0,1,5.484796933490655,3.0,3.0,0,0.0,0.0,32,0,0,0.0,0.0,1.3862943611198906,0,0.0,8,2006,0,0,133000
60,0,4.663439094112067,9.653679132512428,0,0,1,3,3,2,2.0,17,0,0,0,0,6,5,2006,2006,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,6.591673732008658,6.591673732008658,0,4,0,0,6.591673732008658,6.591673732008658,0,7.284134806195205,0,0,2,1,3,1,3,8,0,0,0.0,0,2006.0,2.0,2,6.063785208687608,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5,2006,1,2,172785
20,0,4.2626798770413155,8.978660489639687,0,0,0,3,3,0,2.0,11,0,0,0,1,5,6,1960,1960,0,0,4,5,1,0.0,3,3,1,3.0,3.0,1.0,4.0,5.926926025970411,2.0,532,5.8971538676367405,7.146772179452637,0,3,0,2,7.146772179452637,0.0,0,7.146772179452637,0,0,1,1,3,1,3,6,0,1,2.0,1,1964.0,1.0,1,5.733341276897746,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2008,0,0,155000
30,1,3.9318256327243257,8.663023639627777,0,0,0,3,3,0,2.0,7,3,0,0,1,5,8,1938,1996,0,0,1,1,1,0.0,3,3,2,2.0,3.0,1.0,1.0,0.0,1.0,0,5.25227342804663,5.25227342804663,0,4,0,2,6.787844982309579,0.0,0,6.787844982309579,0,0,1,0,2,1,3,4,0,0,0.0,0,1938.0,1.0,1,5.6131281063880705,3.0,3.0,0,4.976733742420574,3.044522437723423,80,0,0,0.0,0.0,0.0,0,0.0,12,2009,0,0,91300
30,2,4.110873864173311,8.972083182851925,0,0,0,3,3,0,2.0,13,0,0,0,1,4,5,1920,1950,0,0,2,5,1,0.0,3,3,1,3.0,3.0,1.0,3.0,6.206575926724928,1.0,0,5.420534999272286,6.580639137284949,0,3,1,2,6.580639137284949,0.0,0,6.580639137284949,0,0,1,0,2,1,3,4,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,6.261491684321042,115,0,0,0.0,0.0,1.0986122886681098,0,0.0,11,2009,0,1,34900
20,0,0.0,9.448805939388178,0,0,1,3,3,0,2.0,3,0,0,0,1,8,5,1992,1993,1,0,4,7,1,0.0,4,3,0,4.0,3.0,1.0,6.0,7.116394144093465,1.0,0,7.585788821732034,8.071218539969863,0,5,0,0,8.079927770758275,0.0,0,8.079927770758275,1,0,3,0,4,1,4,10,0,1,4.0,0,1992.0,2.0,2,6.304448802421981,3.0,3.0,0,5.579729825986222,4.330733340286331,291,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,430000
50,0,4.110873864173311,9.118334726180159,0,2,0,3,3,0,2.0,8,0,0,0,2,7,6,1925,1950,0,0,2,5,1,0.0,3,4,0,3.0,3.0,1.0,3.0,5.799092654460526,1.0,0,6.548219102762372,6.934397209928558,0,5,0,0,7.033506484287697,6.5337888379333435,0,7.507141079727608,1,0,2,0,4,1,3,8,0,0,0.0,1,1925.0,1.0,1,5.484796933490655,3.0,3.0,1,0.0,4.61512051684126,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,6,2008,0,0,184000
20,0,4.189654742026425,8.962007209588313,0,0,0,3,3,0,2.0,9,0,0,0,1,5,7,1967,2004,1,0,3,3,0,4.499809670330265,3,3,0,3.0,3.0,1.0,5.0,6.111467339502679,1.0,0,6.028278520230698,6.762729506931879,0,5,0,0,6.802394763324311,0.0,0,6.802394763324311,0,0,1,0,3,1,4,5,0,0,0.0,0,1967.0,3.0,1,5.666426688112432,3.0,3.0,0,4.174387269895637,0.0,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,6,2009,0,0,130000
20,0,4.2626798770413155,8.927446816256198,0,0,1,3,3,0,2.0,11,0,0,0,1,5,7,1958,1985,0,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,4.0,4.718498871295094,2.0,279,6.259581464064923,6.816735880594968,0,2,0,0,6.816735880594968,0.0,0,6.816735880594968,0,1,1,0,2,1,3,5,0,0,0.0,0,1958.0,3.0,1,5.697093486505405,3.0,3.0,0,2.5649493574615367,5.655991810819852,0,0,0,0.0,0.0,0.6931471805599453,1,6.175867270105761,6,2007,0,0,120000
160,1,3.091042453358316,7.544861068658458,0,0,0,3,3,0,2.0,22,0,0,4,0,6,5,1973,1973,0,0,3,3,0,5.655991810819852,3,3,1,3.0,3.0,1.0,4.0,5.877735781779639,1.0,0,5.75890177387728,6.511745329644728,0,3,0,0,6.511745329644728,6.304448802421981,0,7.105786129481271,0,0,1,1,3,1,3,7,0,0,0.0,1,1973.0,1.0,1,5.579729825986222,3.0,3.0,0,4.976733742420574,3.367295829986474,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,113000
60,3,4.330733340286331,9.190545744648004,0,0,0,3,3,0,2.0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,6.0,5.993961427306569,1.0,0,6.1463292576688975,6.7650389767805414,0,4,0,0,6.7650389767805414,6.805722553416985,0,7.478169694159785,0,0,2,1,3,1,4,7,0,0,0.0,0,2005.0,2.0,2,6.403574197934815,3.0,3.0,0,0.0,4.6913478822291435,0,0,0,0.0,0.0,0.0,0,0.0,2,2008,0,0,226700
20,0,4.2626798770413155,9.123801610558944,0,0,0,3,3,2,2.0,15,1,0,0,1,5,7,1965,1965,1,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,5.0,6.54965074223381,6.0,96,6.042632833682381,7.102499355774649,0,5,0,0,7.102499355774649,0.0,0,7.102499355774649,1,0,1,0,2,1,3,6,0,0,0.0,1,1965.0,1.0,2,6.135564891081739,2.0,2.0,0,0.0,0.0,184,0,0,0.0,0.0,1.6094379124341003,1,5.993961427306569,4,2007,0,0,140000
20,0,4.61512051684126,9.655218482441182,0,0,1,3,3,0,2.0,2,0,0,0,1,7,8,1959,1997,0,0,4,5,1,0.0,3,3,1,3.0,3.0,1.0,5.0,7.129297548929373,1.0,0,5.541263545158426,7.31455283232408,0,3,0,0,7.496652438168283,0.0,0,7.496652438168283,1,0,2,0,1,1,3,6,0,2,3.0,0,1959.0,3.0,2,6.184148890937483,3.0,3.0,0,0.0,4.007333185232471,0,0,161,0.0,0.0,1.0986122886681098,0,0.0,3,2010,0,0,289000
160,0,3.2188758248682006,7.744569809354496,0,0,0,3,3,0,2.0,20,0,0,3,0,6,5,1974,1974,0,0,7,10,1,0.0,3,3,1,3.0,3.0,1.0,5.0,5.552959584921617,3.0,495,4.6443908991413725,6.752270376141742,0,3,0,0,6.752270376141742,6.148468295917647,0,7.187657164114956,0,1,2,1,3,1,3,6,0,1,2.0,0,1974.0,1.0,2,6.089044875446846,3.0,3.0,0,5.564520407322694,0.0,0,0,0,0.0,0.0,0.0,0,0.0,6,2009,0,0,147000
90,1,4.110873864173311,8.935508711503221,0,1,0,3,3,0,2.0,7,3,0,2,0,5,5,1952,1952,1,0,2,5,0,5.8888779583328805,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.8679744089702925,6.8679744089702925,0,4,0,0,6.8679744089702925,6.90875477931522,0,7.581209826196346,0,0,2,0,4,2,3,10,0,0,0.0,1,1952.0,1.0,2,5.993961427306569,3.0,3.0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2009,2,0,124500
60,0,4.394449154672439,9.164819856674374,0,0,1,3,3,0,2.0,12,0,0,0,0,8,5,1993,1994,0,0,0,0,0,4.836281906951478,4,3,0,4.0,3.0,1.0,6.0,5.942799375126701,1.0,0,5.986452005284438,6.656726524178391,0,5,0,0,6.97166860472579,6.741700694652055,0,7.555905093611346,0,0,2,1,3,1,4,8,0,1,3.0,0,1993.0,2.0,2,6.156978985585555,3.0,3.0,0,5.209486152841421,4.406719247264253,0,0,0,0.0,0.0,0.0,0,0.0,9,2006,0,0,215000
20,3,4.330733340286331,8.969923491991516,0,0,1,3,3,0,2.0,5,0,0,0,1,6,5,2009,2009,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,6.0,3.332204510175204,1.0,0,7.083387847625295,7.105786129481271,0,5,0,0,7.105786129481271,0.0,0,7.105786129481271,0,0,2,0,2,1,4,4,0,0,0.0,0,2009.0,3.0,2,6.517671272912275,3.0,3.0,0,0.0,4.634728988229636,0,0,0,0.0,0.0,0.0,0,0.0,9,2009,1,2,208300
70,1,4.110873864173311,9.169622538697624,0,0,0,3,3,0,2.0,7,0,0,0,0,7,9,1928,2005,2,0,1,1,1,0.0,3,5,2,3.0,3.0,1.0,3.0,4.955827057601261,1.0,0,6.3080984415095305,6.536691597591305,0,5,0,0,6.536691597591305,6.536691597591305,0,7.229113877793302,0,0,2,0,3,1,4,7,0,1,4.0,1,1928.0,1.0,2,5.8888779583328805,3.0,3.0,1,0.0,0.0,116,0,0,0.0,0.0,0.0,0,0.0,10,2008,0,0,161000
20,0,4.394449154672439,9.169622538697624,0,0,0,3,3,2,2.0,11,0,0,0,1,5,6,1959,1959,0,0,1,1,0,4.890349128221754,3,3,1,3.0,3.0,1.0,5.0,6.899723107284872,1.0,0,3.9318256327243257,6.948897222313312,0,5,0,0,6.948897222313312,0.0,0,6.948897222313312,1,0,1,0,3,1,3,6,0,0,0.0,0,1959.0,2.0,1,5.602118820879701,3.0,3.0,0,5.41610040220442,4.48863636973214,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,7,2009,0,0,124500
20,0,4.330733340286331,9.586033321750676,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1951,2000,1,0,2,5,3,4.2626798770413155,4,3,1,3.0,3.0,1.0,4.0,6.478509642208569,3.0,180,5.187385805840755,6.9167150203536085,0,5,0,0,7.218176838403408,0.0,0,7.218176838403408,1,0,1,0,2,1,3,6,1,2,3.0,3,1951.0,1.0,1,5.666426688112432,3.0,3.0,0,5.783825182329737,3.7612001156935624,0,0,168,0.0,0.0,0.0,1,7.601402334583733,6,2009,0,0,164900
120,0,3.713572066704308,8.823647949191303,0,0,1,3,3,0,2.0,10,0,0,3,1,7,5,2005,2006,0,0,0,0,2,4.553876891600541,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.221835825288449,7.221835825288449,0,5,0,0,7.221835825288449,0.0,0,7.221835825288449,0,0,2,0,2,1,4,6,0,1,4.0,0,2005.0,2.0,2,6.163314804034641,3.0,3.0,0,4.890349128221754,3.58351893845611,0,0,0,0.0,0.0,0.0,0,0.0,3,2006,1,2,202665
20,0,4.2626798770413155,9.116139576577355,0,0,0,3,3,2,2.0,11,1,0,0,1,5,5,1958,1958,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.257667587882639,2.0,174,5.135798437050262,6.762729506931879,0,3,0,0,6.762729506931879,0.0,0,6.762729506931879,1,0,1,0,3,1,3,5,0,0,0.0,1,1964.0,1.0,2,6.437751649736401,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2006,0,0,129900
20,0,4.276666119016055,9.125653563808989,0,0,0,2,3,2,2.0,4,0,0,0,1,6,5,1983,1983,0,0,0,0,1,0.0,3,4,0,3.0,3.0,1.0,5.0,5.820082930352362,1.0,0,6.618738983517219,6.98933526597456,0,3,0,0,6.985641817639208,0.0,0,6.985641817639208,0,0,1,1,3,1,3,5,0,0,0.0,0,1983.0,1.0,2,6.184148890937483,3.0,3.0,0,4.795790545596741,0.0,158,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,134000
45,0,4.02535169073515,9.2681374707024,0,0,0,3,3,0,2.0,2,0,0,0,3,5,5,1926,1950,0,0,2,5,1,0.0,3,3,2,3.0,3.0,1.0,1.0,0.0,1.0,0,6.645090969505644,6.645090969505644,2,2,1,0,6.672032945461067,0.0,0,6.672032945461067,0,0,1,0,2,1,3,5,0,0,0.0,1,1926.0,1.0,1,5.303304908059076,1.0,1.0,0,0.0,0.0,112,0,0,0.0,0.0,1.3862943611198906,0,0.0,6,2007,0,0,96500
20,0,4.553876891600541,9.410911062438,0,0,0,3,3,0,2.0,10,0,0,0,1,10,5,2009,2009,1,0,6,6,0,5.723585101952381,5,3,1,5.0,3.0,1.0,6.0,7.270312886079025,1.0,0,6.3473892096560105,7.604396348796338,0,5,0,0,7.611347717403621,0.0,0,7.611347717403621,1,0,2,1,3,1,5,9,0,1,4.0,0,2009.0,3.0,3,6.803505257608338,3.0,3.0,0,5.056245805348308,4.007333185232471,0,0,0,0.0,0.0,0.0,0,0.0,9,2009,1,2,402861
80,0,0.0,9.254261559034111,0,0,1,3,3,2,2.0,6,0,0,0,5,6,6,1972,1972,0,0,3,3,0,5.811140992976701,3,3,1,3.0,3.0,1.0,1.0,0.0,1.0,0,6.536691597591305,6.536691597591305,0,3,0,0,7.229113877793302,6.60934924316738,0,7.659171367666058,0,0,2,1,3,1,3,7,0,1,3.0,0,1972.0,2.0,2,6.369900982828227,3.0,3.0,0,0.0,4.653960350157523,0,0,0,0.0,0.0,1.6094379124341003,0,0.0,8,2009,2,1,158000
60,0,4.382026634673881,9.231024963169016,0,0,1,3,3,0,2.0,3,0,0,0,0,7,5,1996,1997,0,0,0,0,0,6.826545223556594,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.142827401161621,7.142827401161621,0,5,0,0,7.15305163493748,6.97354301952014,0,7.76004068088038,0,0,2,1,3,1,4,7,0,1,3.0,0,1996.0,2.0,3,6.7912214627261855,3.0,3.0,0,5.3981627015177525,0.0,0,0,0,0.0,0.0,0.0,0,0.0,7,2009,0,0,265000
60,0,0.0,9.162409838218633,0,0,1,3,3,3,2.0,0,0,0,0,0,6,5,1998,1998,0,0,0,0,1,0.0,3,3,0,4.0,3.0,2.0,6.0,6.561030665896573,1.0,0,4.48863636973214,6.678342114654332,0,5,0,0,6.78332520060396,6.818924065275521,0,7.493873886783559,1,0,2,1,3,1,3,7,0,0,0.0,0,1998.0,2.0,2,6.304448802421981,3.0,3.0,0,0.0,3.6109179126442243,0,0,0,0.0,0.0,1.3862943611198906,0,0.0,5,2007,0,0,211000
70,0,3.9889840465642745,9.298259670014065,0,0,0,3,3,0,2.0,2,0,0,0,0,7,9,1926,2004,2,0,1,1,1,0.0,4,3,2,4.0,3.0,1.0,1.0,0.0,1.0,0,7.152268856032539,7.152268856032539,0,5,0,0,7.152268856032539,6.690842277418564,0,7.640603826393634,0,0,1,1,3,1,4,9,0,2,4.0,1,1926.0,1.0,1,5.645446897643238,3.0,3.0,0,0.0,0.0,0,0,145,0.0,0.0,1.3862943611198906,0,0.0,6,2009,0,0,234000
190,0,4.110873864173311,9.287394001418473,0,1,0,3,3,0,2.0,7,0,0,1,0,4,7,1900,2000,0,0,1,1,1,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,3,1,2,6.543911845564792,6.398594934535208,0,7.166265974133638,0,0,2,0,3,2,3,7,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,5.3981627015177525,4.74493212836325,210,0,0,0.0,0.0,0.0,0,0.0,8,2008,0,0,106250
20,0,4.51085950651685,9.391744841707654,0,0,1,3,3,2,2.0,11,1,0,0,1,6,6,1957,1957,0,0,0,0,1,0.0,3,3,1,3.0,3.0,1.0,3.0,6.656726524178391,1.0,0,6.148468295917647,7.126890808898808,0,5,0,2,7.126890808898808,0.0,0,7.126890808898808,0,0,1,1,3,1,3,6,0,2,4.0,0,1957.0,1.0,1,5.820082930352362,3.0,3.0,0,0.0,3.713572066704308,0,0,0,0.0,0.0,0.0,0,0.0,5,2007,0,0,150000
50,1,3.9318256327243257,8.517393171418904,0,0,0,3,3,2,2.0,8,1,0,0,2,6,7,1947,1950,0,0,6,6,1,0.0,3,4,1,3.0,3.0,1.0,5.0,5.991464547107982,1.0,0,6.406879986069314,6.912742820493176,0,5,0,0,6.912742820493176,6.493753839851686,0,7.417580402414544,0,0,2,0,3,1,3,7,0,2,4.0,1,1950.0,1.0,2,6.042632833682381,3.0,3.0,0,0.0,3.2188758248682006,36,0,0,0.0,0.0,0.0,0,0.0,10,2006,0,0,159000
60,0,4.875197323201151,10.599006917241129,0,0,1,2,3,0,2.0,15,2,4,0,0,10,5,2007,2008,1,0,6,6,2,6.637258031284457,5,3,0,5.0,3.0,4.0,6.0,7.72356247227797,1.0,0,6.778784897685177,8.051659556841953,0,5,0,0,8.051659556841953,7.338888133838879,0,8.450412157725886,1,0,3,1,3,1,5,11,0,1,4.0,2,2007.0,3.0,3,6.785587645007929,3.0,3.0,0,5.342334251964811,6.008813185442595,0,0,0,0.0,0.0,0.0,0,0.0,10,2007,1,2,184750
60,0,4.564348191467836,9.374837343857585,0,0,1,3,3,0,2.0,3,0,0,0,0,7,5,1996,1997,0,0,0,0,0,6.38856140554563,4,3,0,4.0,3.0,1.0,6.0,6.579251212010101,1.0,0,6.493753839851686,7.22983877815125,0,5,0,0,7.232733136177615,6.923628628138427,0,7.782807262839695,1,0,2,1,3,1,4,8,0,1,3.0,0,1996.0,3.0,3,6.727431724850855,3.0,3.0,0,5.480638923341991,4.110873864173311,0,0,0,0.0,0.0,0.0,0,0.0,8,2007,0,0,315750
20,3,4.143134726391533,8.922791623969637,0,2,0,3,3,0,2.0,5,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0.0,4,3,0,4.0,3.0,1.0,1.0,0.0,1.0,0,7.1372784372603855,7.1372784372603855,0,5,0,0,7.144407180321139,0.0,0,7.144407180321139,0,0,2,0,3,1,4,6,0,1,3.0,0,2005.0,1.0,2,6.118097198041348,3.0,3.0,0,3.6635616461296463,4.976733742420574,0,0,0,0.0,0.0,0.0,0,0.0,4,2006,0,0,176000
20,0,4.2626798770413155,9.495594499353297,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1956,2000,1,0,2,5,1,0.0,3,3,1,4.0,3.0,1.0,3.0,5.934894195619588,1.0,0,6.313548046277095,6.834108738813838,0,3,0,0,6.834108738813838,0.0,0,6.834108738813838,0,0,1,0,2,1,3,4,0,0,0.0,0,1956.0,1.0,1,5.53338948872752,3.0,3.0,0,5.568344503761097,0.0,156,0,0,0.0,0.0,0.0,0,0.0,6,2007,0,0,132000
60,0,4.219507705176107,9.612399686949514,0,0,1,3,3,0,2.0,10,0,0,0,0,9,5,2008,2008,1,0,0,0,2,5.594711379601839,5,3,0,5.0,3.0,3.0,6.0,7.193685818395112,1.0,0,4.812184355372417,7.2813856635702825,0,5,0,0,7.29776828253138,7.121252453244542,0,7.906178840394815,1,0,2,1,3,1,5,11,0,1,4.0,0,2008.0,3.0,3,6.755768921984255,3.0,3.0,0,4.844187086458591,4.204692619390966,0,0,0,0.0,0.0,0.0,0,0.0,11,2008,1,2,446261
30,0,4.07753744390572,9.11591979635669,0,0,1,3,3,0,2.0,15,0,0,0,1,4,7,1920,2002,0,0,2,5,1,0.0,3,3,2,3.0,3.0,2.0,5.0,5.855071922202427,1.0,0,5.198497031265826,6.270988431858299,0,5,0,0,6.406879986069314,0.0,0,6.406879986069314,1,0,1,0,2,1,3,5,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,144,0,0,0.0,0.0,0.0,0,0.0,7,2007,0,0,86000
20,0,0.0,10.39418189500513,0,0,1,3,3,3,2.0,2,0,0,0,1,6,3,1957,1975,1,0,2,13,4,0.0,4,3,0,3.0,3.0,1.0,3.0,7.106606137727303,1.0,0,6.705639094860003,7.618742377670413,0,3,0,0,7.830425617820331,0.0,0,7.830425617820331,1,0,3,0,4,2,3,9,2,2,3.0,0,1975.0,2.0,2,6.184148890937483,3.0,3.0,0,0.0,0.0,200,0,0,0.0,0.0,0.0,0,0.0,3,2007,0,4,200624
80,0,4.454347296253507,9.23024103368252,0,0,0,3,3,0,2.0,16,0,0,0,5,6,5,1988,1989,0,0,3,3,0,5.393627546352362,4,3,1,4.0,3.0,3.0,6.0,6.664409020350408,1.0,0,6.520621127558696,7.2875606403097235,0,5,0,0,7.31986492980897,0.0,0,7.31986492980897,1,0,2,0,3,1,4,5,0,1,2.0,0,1988.0,2.0,2,6.398594934535208,3.0,3.0,0,5.41610040220442,0.0,0,0,0,0.0,0.0,0.0,0,0.0,8,2008,0,1,175000
70,1,4.110873864173311,8.72518249495877,0,0,1,3,3,4,2.0,8,5,3,0,0,6,8,1920,1999,0,0,2,5,1,0.0,3,3,2,2.0,2.0,2.0,1.0,0.0,1.0,0,6.416732282512326,6.416732282512326,0,5,0,0,6.62273632394984,6.416732282512326,0,7.217443431696533,0,0,2,0,3,1,3,6,0,0,0.0,1,1920.0,3.0,2,6.220590170099739,3.0,2.0,0,0.0,0.0,84,0,0,0.0,0.0,0.0,0,0.0,6,2008,0,0,128000
20,0,4.110873864173311,8.881975184248867,0,0,0,3,3,0,2.0,11,0,0,0,1,5,7,1955,2007,0,0,0,0,1,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5,0,0,6.71901315438526,0.0,0,6.71901315438526,0,0,1,0,2,1,3,5,4,1,1.0,1,1967.0,1.0,1,5.973809611869261,3.0,3.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4,2010,0,0,107500
20,0,3.9318256327243257,8.517393171418904,0,0,0,0,3,0,1.0,8,0,0,0,1,1,3,1946,1950,0,0,0,0,1,0.0,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2,1,1,5.814130531825066,0.0,0,5.814130531825066,0,0,1,0,1,1,2,2,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,1,2007,0,0,39300
60,0,4.31748811353631,9.111293218374948,0,0,1,3,3,0,2.0,17,0,0,0,0,8,5,2004,2004,0,0,0,0,1,0.0,4,3,0,5.0,4.0,3.0,1.0,0.0,1.0,0,6.56244409369372,6.56244409369372,0,5,0,0,6.56244409369372,6.56244409369372,0,7.254884810077338,0,0,2,1,3,1,4,6,0,1,4.0,0,2004.0,3.0,2,6.0014148779611505,3.0,3.0,0,4.61512051684126,3.58351893845611,0,0,0,0.0,0.0,0.0,0,0.0,10,2006,0,0,178000
190,0,4.2626798770413155,8.853808274977197,0,0,0,3,3,0,2.0,15,0,0,1,0,5,7,1910,1991,0,0,1,1,1,0.0,3,3,1,4.0,3.0,4.0,6.0,6.877296071497429,1.0,0,5.003946305945459,7.0192966537150445,0,3,0,0,6.710523109452428,6.269096283706261,0,7.206377291472252,1,0,1,0,3,1,3,5,0,0,0.0,4,1978.0,0.0,0,0.0,0.0,0.0,1,4.454347296253507,0.0,148,0,0,0.0,0.0,0.0,0,0.0,1,2008,0,0,107500
60,0,4.060443010546419,9.09661160664784,0,0,1,3,3,3,2.0,0,0,0,0,0,7,5,1998,1999,0,0,0,0,1,0.0,3,3,0,4.0,3.0,3.0,1.0,0.0,1.0,0,6.78105762593618,6.78105762593618,0,5,0,0,6.78105762593618,6.739336627357174,0,7.45298232946546,0,0,2,1,3,1,4,8,0,0,0.0,0,1998.0,3.0,2,6.269096283706261,3.0,3.0,0,4.795790545596741,5.049856007249537,0,0,0,0.0,0.0,0.0,0,0.0,7,2008,0,0,188000
20,0,0.0,9.452187908084165,0,0,1,3,3,1,2.0,11,0,0,0,1,4,5,1972,1972,1,0,1,1,1,0.0,3,3,1,3.0,3.0,1.0,4.0,6.398594934535208,1.0,0,5.579729825986222,6.762729506931879,0,3,0,0,6.762729506931879,0.0,0,6.762729506931879,0,0,1,0,3,1,3,5,0,0,0.0,1,1980.0,1.0,2,6.3578422665081,3.0,3.0,0,5.37989735354046,0.0,0,0,0,0.0,0.0,0.6931471805599453,0,0.0,4,2008,2,0,111250
